mass_A
t;x;y;v;a
7,700000000E0;9,096561550E-2;2,387265477E-1;6,189885671E-1;4,037562655E0
7,710000000E0;8,595068772E-2;2,421917493E-1;5,748387712E-1;3,449055738E0
7,720000000E0;8,130924073E-2;2,449659604E-1;5,416185938E-1;4,330956610E0
7,730000000E0;7,677934337E-2;2,479560119E-1;4,998489883E-1;4,392388489E0
7,740000000E0;7,291617678E-2;2,503969900E-1;4,435550341E-1;4,548365820E0
7,750000000E0;6,929989356E-2;2,527261543E-1;4,138602992E-1;2,399917021E0
7,760000000E0;6,604673536E-2;2,550146640E-1;3,937984110E-1;4,193287688E0
7,770000000E0;6,276132992E-2;2,571168331E-1;3,389164557E-1;4,365001680E0
7,780000000E0;6,031207192E-2;2,586284405E-1;2,927923596E-1;3,754163235E0
7,790000000E0;5,777775252E-2;2,601917157E-1;2,771449050E-1;2,722218004E0
7,800000000E0;5,575819632E-2;2,617884937E-1;2,352689078E-1;4,160116781E0
7,810000000E0;5,391226050E-2;2,628747280E-1;1,944932927E-1;4,527948839E0
7,820000000E0;5,239647687E-2;2,637455064E-1;1,491511768E-1;5,184016183E0
7,830000000E0;5,128117756E-2;2,642803709E-1;9,108455717E-2;4,728330642E0
7,840000000E0;5,077321010E-2;2,645722855E-1;5,058149790E-2;4,261261966E0
7,850000000E0;5,035052900E-2;2,646769670E-1;1,890101775E-2;4,222200967E0
7,860000000E0;5,041512079E-2;2,644511598E-1;3,892623868E-2;4,905022110E0
7,870000000E0;5,094837440E-2;2,641782870E-1;8,439940915E-2;4,804484894E0
7,880000000E0;5,179720166E-2;2,634820589E-1;1,345858680E-1;3,997063649E0
7,890000000E0;5,320754702E-2;2,627149069E-1;1,670359625E-1;4,008118703E0
7,900000000E0;5,469150123E-2;2,618136959E-1;2,074776169E-1;4,142094159E0
7,910000000E0;5,678248213E-2;2,606081027E-1;2,563925718E-1;4,269375323E0
7,920000000E0;5,910729720E-2;2,592068575E-1;2,886049740E-1;3,879399405E0
7,930000000E0;6,157924913E-2;2,573974706E-1;3,315685969E-1;3,631728628E0
7,940000000E0;6,457456864E-2;2,554539871E-1;3,649141534E-1;3,339758895E0
7,950000000E0;6,768619751E-2;2,534012077E-1;3,933066371E-1;4,191540256E0
7,960000000E0;7,115687078E-2;2,511470923E-1;4,484920586E-1;4,360210185E0
