43.9;0.263;0.226;0.178;0.0175
43.9;0.262;0.226;0.217;0.00923
44,00;0.262;0.226;0.257;0.000294
44,00;0.262;0.226;0.276;0.0111
44,00;0.263;0.226;0.243;0.0227
44.1;0.264;0.225;0.194;0.0306
44.1;0.265;0.225;0.211;0.0373
44.2;0.267;0.224;0.235;0.0476
44.2;0.268;0.222;0.19;0.0562
44.2;0.27;0.221;0.24;0.0622
44.3;0.273;0.22;0.249;0.0745
44.3;0.276;0.218;0.232;0.0842
44.4;0.278;0.217;0.216;0.0908
44.4;0.282;0.215;0.269;0.102
44.4;0.286;0.212;0.241;0.112
44.5;0.289;0.21;0.184;0.121
44.5;0.294;0.208;0.169;0.127
44.6;0.298;0.205;0.205;0.133
44.6;0.303;0.203;0.21;0.144
44.6;0.309;0.2;0.159;0.151
44.7;0.314;0.197;0.258;0.153
44.7;0.32;0.194;0.283;0.167
44.8;0.326;0.192;0.303;0.178
44.8;0.332;0.188;0.132;0.184
44.8;0.339;0.184;0.276;0.191
44.9;0.346;0.181;0.26;0.2
44.9;0.354;0.178;0.16;0.211
45,00;0.361;0.174;0.0783;0.211
45,00;0.369;0.171;0.12;0.215
45,00;0.377;0.168;0.216;0.222
45.1;0.385;0.164;0.23;0.231
45.1;0.394;0.161;0.219;0.24
45.2;0.403;0.157;0.105;0.246
45.2;0.413;0.154;0.0956;0.248
45.2;0.422;0.15;0.133;0.249
45.3;0.432;0.147;0.15;0.258
45.3;0.441;0.144;0.14;0.26
45.4;0.451;0.141;0.189;0.264
45.4;0.462;0.137;0.156;0.276
45.4;0.472;0.134;0.17;0.276
45.5;0.483;0.131;0.158;0.281
45.5;0.494;0.128;0.281;0.286
45.6;0.505;0.126;0.0885;0.282
45.6;0.516;0.124;0.292;0.292
45.6;0.528;0.12;0.182;0.304
45.7;0.54;0.118;0.332;0.306
45.7;0.552;0.116;0.183;0.303
45.8;0.564;0.113;0.122;0.3
45.8;0.576;0.112;0.172;0.305
45.8;0.588;0.11;0.166;0.312
45.9;0.6;0.108;0.183;0.314
45.9;0.613;0.107;0.126;0.313
46,00;0.625;0.106;0.0596;0.309
46,00;0.638;0.105;0.0843;0.314
46,00;0.65;0.104;0.168;0.316
46.1;0.663;0.104;0.156;0.319
46.1;0.676;0.103;0.289;0.313
46.2;0.688;0.103;0.0184;0.318
46.2;0.701;0.104;0.0601;0.322
46.2;0.714;0.103;0.213;0.312
46.3;0.726;0.103;0.377;0.31
46.3;0.738;0.104;0.142;0.306
46.4;0.751;0.104;0.101;0.306
46.4;0.763;0.105;0.14;0.306
46.4;0.775;0.107;0.161;0.305
46.5;0.787;0.108;0.145;0.305
46.5;0.799;0.11;0.177;0.298
46.6;0.811;0.111;0.198;0.291
46.6;0.822;0.113;0.14;0.29
46.6;0.833;0.116;0.0774;0.29
46.7;0.845;0.118;0.131;0.292
46.7;0.856;0.12;0.358;0.283
46.8;0.867;0.123;0.102;0.269
46.8;0.877;0.126;0.121;0.274
46.8;0.888;0.128;0.0473;0.279
46.9;0.899;0.131;0.304;0.269
46.9;0.909;0.133;0.214;0.262
47,00;0.919;0.136;0.184;0.258
47,00;0.929;0.14;0.18;0.25
47,00;0.938;0.142;0.173;0.244
47.1;0.947;0.146;0.167;0.24
47.1;0.956;0.149;0.0951;0.23
47.2;0.965;0.152;0.08;0.23
47.2;0.974;0.155;0.16;0.23
47.2;0.982;0.158;0.213;0.219
47.3;0.99;0.161;0.155;0.213
47.3;0.998;0.164;0.187;0.208
47.4;01.jan;0.167;0.17;0.2
47.4;01.jan;0.171;0.113;0.195
47.4;01.feb;0.173;0.132;0.191
47.5;01.mar;0.176;0.207;0.186
47.5;01.mar;0.18;0.269;0.176
47.6;01.apr;0.182;0.223;0.164
47.6;01.mai;0.185;0.235;0.158
47.6;01.mai;0.188;0.194;0.148
47.7;01.jun;0.191;0.153;0.141
47.7;01.jun;0.193;0.158;0.138
47.8;01.jul;0.196;0.184;0.133
47.8;01.jul;0.198;0.207;0.126
47.8;01.jul;0.2;0.295;0.116
47.9;01.aug;0.202;0.226;0.104
47.9;01.aug;0.204;0.184;0.0971
48,00;01.sep;0.206;0.217;0.0911
48,00;01.sep;0.207;0.273;0.0802
48,00;01.sep;0.208;0.309;0.0691
48.1;01.sep;0.21;0.276;0.0566
48.1;01.jan;0.211;0.204;0.0461
48.2;01.jan;0.211;0.196;0.0411
48.2;01.jan;0.212;0.242;0.0315
48.2;01.jan;0.213;0.25;0.0207
48.3;01.jan;0.213;0.206;0.0136
48.3;01.jan;0.214;0.197;0.00473
48.4;01.jan;0.214;0.211;0.00369
48.4;01.jan;0.214;0.247;0.0135
48.4;01.jan;0.214;0.243;0.0243
48.5;01.jan;0.213;0.21;0.0319
48.5;01.jan;0.213;0.204;0.0383
48.6;01.sep;0.212;0.263;0.0473
48.6;01.sep;0.211;0.268;0.0599
48.6;01.sep;0.21;0.185;0.0692
48.7;01.sep;0.208;0.162;0.0744
48.7;01.aug;0.207;0.198;0.0806
48.8;01.aug;0.205;0.223;0.0902
48.8;01.aug;0.203;0.228;0.0987
48.8;01.jul;0.202;0.209;0.108
48.9;01.jul;0.2;0.185;0.116
48.9;01.jul;0.198;0.119;0.121
49,00;01.jun;0.195;0.151;0.126
49,00;01.jun;0.193;0.11;0.128
49,00;01.mai;0.19;0.215;0.131
49.1;01.mai;0.188;0.23;0.144
49.1;01.apr;0.185;0.22;0.152
49.2;01.apr;0.182;0.25;0.157
49.2;01.mar;0.179;0.298;0.174
49.2;01.mar;0.176;0.158;0.181
49.3;01.feb;0.173;0.129;0.183
49.3;01.jan;0.17;0.139;0.19
49.4;1,00E+00;0.166;0.183;0.196
49.4;0.998;0.163;0.124;0.202
49.4;0.99;0.16;0.162;0.206
49.5;0.983;0.157;0.199;0.209
49.5;0.975;0.154;0.269;0.223
49.6;0.966;0.15;0.188;0.231
49.6;0.957;0.147;0.0934;0.236
49.6;0.948;0.144;0.124;0.236
49.7;0.94;0.141;0.155;0.241
49.7;0.93;0.138;0.191;0.246
49.8;0.921;0.135;0.138;0.252
49.8;0.911;0.132;0.132;0.256
49.8;0.901;0.13;0.332;0.254
49.9;0.891;0.127;0.214;0.262
49.9;0.88;0.126;0.179;0.27
50,00;0.87;0.123;0.19;0.275
50,00;0.859;0.12;0.211;0.281
50,00;0.848;0.118;0.158;0.287
50.1;0.837;0.116;0.0985;0.284
50.1;0.826;0.114;0.127;0.286
50.2;0.814;0.112;0.15;0.289
50.2;0.803;0.111;0.134;0.292
50.2;0.791;0.109;0.0961;0.297
50.3;0.779;0.108;0.122;0.297
50.3;0.767;0.107;0.124;0.294
50.4;0.756;0.106;0.128;0.294
50.4;0.744;0.105;0.153;0.296
50.4;0.732;0.105;0.173;0.3
50.5;0.72;0.104;0.338;0.305
50.5;0.708;0.104;0.126;0.309
50.6;0.695;0.105;0.266;0.299
50.6;0.684;0.105;0.153;0.284
50.6;0.672;0.105;0.209;0.289
50.7;0.661;0.105;0.0641;0.292
50.7;0.649;0.106;0.103;0.291
50.8;0.637;0.107;0.0984;0.289
50.8;0.626;0.107;0.14;0.288
50.8;0.614;0.108;0.0905;0.29
50.9;0.603;0.11;0.0906;0.29
50.9;0.591;0.111;0.0975;0.287
51,00;0.58;0.112;0.14;0.283
51,00;0.569;0.114;0.127;0.281
51,00;0.558;0.115;0.0869;0.277
51.1;0.547;0.117;0.124;0.277
51.1;0.536;0.119;0.36;0.28
51.2;0.525;0.121;0.164;0.277
51.2;0.514;0.125;0.264;0.267
51.2;0.504;0.126;0.122;0.259
51.3;0.494;0.128;0.334;0.258
51.3;0.484;0.13;0.238;0.249
51.4;0.475;0.133;0.168;0.238
51.4;0.466;0.135;0.103;0.238
51.4;0.456;0.138;0.155;0.236
51.5;0.447;0.141;0.137;0.228
51.5;0.439;0.144;0.119;0.226
51.6;0.43;0.147;0.111;0.222
51.6;0.422;0.149;0.158;0.216
51.6;0.414;0.152;0.103;0.212
51.7;0.406;0.155;0.164;0.208
51.7;0.398;0.158;0.178;0.201
51.8;0.391;0.161;0.226;0.192
51.8;0.384;0.164;0.193;0.185
51.8;0.377;0.166;0.193;0.177
51.9;0.371;0.169;0.142;0.171
51.9;0.365;0.172;0.103;0.165
52,00;0.359;0.174;0.142;0.163
52,00;0.353;0.177;0.217;0.157
52,00;0.348;0.18;0.271;0.145
52.1;0.343;0.182;0.203;0.135
52.1;0.338;0.185;0.244;0.129
52.2;0.333;0.187;0.264;0.119
52.2;0.33;0.189;0.239;0.107
52.2;0.326;0.191;0.207;0.101
52.3;0.323;0.193;0.212;0.0939
52.3;0.319;0.194;0.189;0.0842
52.4;0.316;0.196;0.183;0.0781
52.4;0.314;0.197;0.184;0.0717
52.4;0.311;0.198;0.225;0.0626
52.5;0.309;0.2;0.168;0.0543
52.5;0.308;0.201;0.17;0.0484
52.6;0.306;0.201;0.171;0.0421
52.6;0.305;0.202;0.204;0.0339
52.6;0.303;0.203;0.212;0.0265
52.7;0.303;0.203;0.24;0.017
52.7;0.302;0.203;0.215;0.00756
52.8;0.302;0.203;0.147;0.000893
52.8;0.302;0.203;0.188;0.0046
52.8;0.302;0.203;0.24;0.0142
52.9;0.303;0.202;0.267;0.0256
52.9;0.304;0.202;0.181;0.0344
53,00;0.305;0.201;0.174;0.0411
53,00;0.307;0.2;0.16;0.0469
53,00;0.309;0.199;0.182;0.0542
53.1;0.311;0.198;0.214;0.0607
53.1;0.313;0.197;0.199;0.0711
53.2;0.316;0.195;0.183;0.0779
53.2;0.319;0.194;0.225;0.084
53.2;0.322;0.192;0.303;0.0964
53.3;0.326;0.191;0.245;0.107
53.3;0.329;0.188;0.205;0.113
53.4;0.333;0.186;0.246;0.122
53.4;0.338;0.183;0.208;0.131
53.4;0.342;0.181;0.163;0.135
53.5;0.347;0.179;0.242;0.144
53.5;0.353;0.176;0.186;0.154
53.6;0.359;0.173;0.1;0.16
53.6;0.364;0.171;0.0954;0.159
53.6;0.37;0.168;0.209;0.165
53.7;0.377;0.166;0.19;0.176
53.7;0.383;0.163;0.186;0.181
53.8;0.39;0.16;0.208;0.189
53.8;0.397;0.158;0.234;0.199
53.8;0.405;0.155;0.159;0.204
53.9;0.413;0.152;0.11;0.211
53.9;0.421;0.149;0.0852;0.214
54,00;0.429;0.147;0.163;0.214
54,00;0.437;0.144;0.191;0.224
54,00;0.446;0.141;0.151;0.231
54.1;0.455;0.139;0.125;0.233
54.1;0.464;0.136;0.155;0.237
54.2;0.473;0.134;0.141;0.244
54.2;0.483;0.131;0.104;0.25
54.2;0.492;0.128;0.322;0.25
54.3;0.502;0.126;0.131;0.249
54.3;0.512;0.125;0.265;0.258
54.4;0.522;0.122;0.154;0.267
54.4;0.533;0.119;0.343;0.266
54.4;0.543;0.117;0.225;0.267
54.5;0.554;0.116;0.0741;0.265
54.5;0.564;0.114;0.0976;0.27
54.6;0.575;0.112;0.14;0.274
54.6;0.586;0.111;0.159;0.276
54.6;0.597;0.11;0.0799;0.281
54.7;0.608;0.109;0.0763;0.28
54.7;0.619;0.108;0.121;0.278
54.8;0.63;0.107;0.0846;0.275
54.8;0.641;0.106;0.0985;0.276
54.8;0.652;0.105;0.167;0.282
54.9;0.664;0.105;0.1;0.287
54.9;0.675;0.104;0.3;0.282
55,00;0.686;0.104;0.0076;0.275
55,00;0.697;0.105;0.204;0.283
55,00;0.709;0.104;0.0552;0.289
55.1;0.72;0.104;0.344;0.287
55.1;0.732;0.104;0.178;0.284
55.2;0.743;0.105;0.122;0.278
55.2;0.754;0.106;0.103;0.276
55.2;0.765;0.107;0.137;0.28
55.3;0.776;0.108;0.0823;0.278
55.3;0.787;0.109;0.12;0.277
55.4;0.798;0.11;0.158;0.273
55.4;0.809;0.112;0.156;0.267
55.4;0.819;0.113;0.1;0.263
55.5;0.83;0.115;0.0815;0.261
55.5;0.84;0.117;0.135;0.265
55.6;0.851;0.119;0.233;0.256
55.6;0.86;0.121;0.22;0.245
55.6;0.87;0.123;0.0583;0.251
55.7;0.88;0.126;0.149;0.251
55.7;0.889;0.127;0.139;0.244
55.8;0.899;0.129;0.255;0.24
55.8;0.908;0.132;0.174;0.235
55.8;0.917;0.134;0.15;0.228
55.9;0.926;0.137;0.11;0.223
55.9;0.934;0.139;0.158;0.22
56,00;0.942;0.141;0.2;0.213
56,00;0.95;0.144;0.192;0.205
56,00;0.958;0.147;0.166;0.2
56.1;0.966;0.149;0.175;0.193
56.1;0.973;0.152;0.158;0.186
56.2;0.979;0.154;0.174;0.183
56.2;0.986;0.157;0.237;0.174
56.2;0.992;0.16;0.225;0.162
56.3;0.998;0.162;0.124;0.157
56.3;1,00E+00;0.164;0.0729;0.153
56.4;01.jan;0.167;0.129;0.152
56.4;01.jan;0.169;0.215;0.145
56.4;01.feb;0.172;0.214;0.134
56.5;01.feb;0.174;0.119;0.129
56.5;01.mar;0.176;0.198;0.125
56.6;01.mar;0.179;0.264;0.114
56.6;01.apr;0.181;0.246;0.102
56.6;01.apr;0.182;0.112;0.0954
56.7;01.apr;0.184;0.175;0.0921
56.7;01.mai;0.186;0.256;0.0833
56.8;01.mai;0.187;0.254;0.0696
56.8;01.mai;0.189;0.14;0.0633
56.8;01.mai;0.19;0.145;0.059
56.9;01.jun;0.191;0.181;0.052
56.9;01.jun;0.192;0.232;0.0441
57,00;01.jun;0.193;0.202;0.0341
57,00;01.jun;0.193;0.168;0.0266
57,00;01.jun;0.194;0.16;0.0219
57.1;01.jun;0.194;0.195;0.0135
57.1;01.jun;0.194;0.174;0.00624
57.2;01.jun;0.194;0.182;0.000948
57.2;01.jun;0.194;0.165;0.00824
57.2;01.jun;0.194;0.188;0.0138
57.3;01.jun;0.194;0.189;0.0213
57.3;01.jun;0.193;0.229;0.03
57.4;01.jun;0.193;0.199;0.038
57.4;01.jun;0.192;0.26;0.0472
57.4;01.jun;0.191;0.225;0.0566
57.5;01.mai;0.19;0.181;0.0663
57.5;01.mai;0.188;0.143;0.0698
57.6;01.mai;0.187;0.217;0.0756
57.6;01.mai;0.186;0.232;0.0875
57.6;01.apr;0.184;0.173;0.0951
57.7;01.apr;0.182;0.177;0.0999
57.7;01.apr;0.181;0.228;0.109
57.8;01.mar;0.179;0.185;0.118
57.8;01.mar;0.176;0.14;0.124
57.8;01.feb;0.174;0.21;0.127
57.9;01.feb;0.172;0.179;0.136
57.9;01.jan;0.17;0.143;0.143
58,00;01.jan;0.168;0.0988;0.146
58,00;1,00E+00;0.165;0.164;0.152
58,00;0.996;0.163;0.229;0.159
58.1;0.99;0.16;0.215;0.169
58.1;0.983;0.158;0.176;0.177
58.2;0.976;0.155;0.156;0.181
58.2;0.969;0.153;0.197;0.188
58.2;0.962;0.15;0.125;0.195
58.3;0.955;0.147;0.0912;0.199
58.3;0.947;0.145;0.111;0.201
58.4;0.94;0.142;0.196;0.206
58.4;0.932;0.14;0.133;0.212
58.4;0.923;0.137;0.116;0.216
58.5;0.915;0.135;0.0979;0.218
58.5;0.906;0.133;0.151;0.223
58.6;0.898;0.13;0.233;0.229
58.6;0.889;0.128;0.145;0.236
58.6;0.879;0.127;0.126;0.24
58.7;0.87;0.124;0.102;0.24
58.7;0.861;0.122;0.222;0.236
58.8;0.852;0.12;0.259;0.247
58.8;0.841;0.118;0.128;0.259
58.8;0.831;0.116;0.0582;0.252
58.9;0.821;0.114;0.097;0.253
58.9;0.811;0.112;0.141;0.258
59,00;0.801;0.111;0.143;0.259
59,00;0.791;0.11;0.103;0.263
59,00;0.78;0.108;0.132;0.265
59.1;0.77;0.107;0.0867;0.27
59.1;0.759;0.106;0.0672;0.271
59.2;0.748;0.105;0.13;0.266
59.2;0.738;0.105;0.159;0.267
59.2;0.727;0.104;0.159;0.271
59.3;0.716;0.104;0.29;0.268
59.3;0.705;0.104;0.026;0.281
59.4;0.693;0.105;0.168;0.279
59.4;0.683;0.104;0.157;0.261
59.4;0.673;0.104;0.242;0.269
59.5;0.662;0.105;0.121;0.272
59.5;0.651;0.105;0.0728;0.269
59.6;0.64;0.106;0.0842;0.269
59.6;0.629;0.107;0.103;0.265
59.6;0.619;0.108;0.123;0.262
59.7;0.608;0.109;0.0754;0.261
59.7;0.598;0.11;0.0547;0.261
59.8;0.588;0.111;0.0555;0.26
59.8;0.577;0.112;0.131;0.258
59.8;0.567;0.114;0.156;0.257
59.9;0.557;0.115;0.148;0.249
59.9;0.548;0.117;0.107;0.245
60,00;0.538;0.119;0.273;0.249
60,00;0.528;0.121;0.129;0.241
60,00;0.519;0.124;0.219;0.239
60.1;0.51;0.126;0.179;0.235
60.1;0.501;0.127;0.201;0.226
60.2;0.492;0.129;0.209;0.227
60.2;0.483;0.132;0.166;0.22
60.2;0.475;0.134;0.139;0.213
60.3;0.467;0.136;0.0737;0.21
60.3;0.459;0.139;0.0877;0.208
60.4;0.451;0.141;0.154;0.204
60.4;0.443;0.143;0.206;0.196
60.4;0.436;0.145;0.174;0.187
60.5;0.429;0.148;0.108;0.182
60.5;0.422;0.15;0.141;0.18
60.6;0.415;0.152;0.154;0.172
60.6;0.409;0.155;0.122;0.167
60.6;0.403;0.157;0.106;0.164
60.7;0.397;0.159;0.151;0.158
60.7;0.391;0.162;0.211;0.152
60.8;0.385;0.164;0.218;0.143
60.8;0.38;0.166;0.24;0.133
60.8;0.376;0.168;0.153;0.125
60.9;0.371;0.17;0.183;0.12
60.9;0.367;0.172;0.13;0.113
61,00;0.363;0.173;0.162;0.107
61,00;0.359;0.175;0.131;0.102
61,00;0.355;0.177;0.187;0.0944
61.1;0.352;0.178;0.171;0.0883
61.1;0.349;0.179;0.206;0.0819
61.2;0.346;0.181;0.209;0.073
61.2;0.344;0.182;0.191;0.064
61.2;0.342;0.183;0.177;0.0585
61.3;0.34;0.184;0.208;0.0502
61.3;0.338;0.185;0.207;0.0413
61.4;0.337;0.186;0.163;0.0339
61.4;0.335;0.186;0.208;0.028
61.4;0.335;0.187;0.22;0.0183
61.5;0.334;0.187;0.164;0.0088
61.5;0.334;0.187;0.105;0.00657
61.6;0.334;0.187;0.197;0.00228
61.6;0.334;0.187;0.28;0.00962
61.6;0.334;0.187;0.247;0.0217
61.7;0.335;0.186;0.196;0.0297
61.7;0.336;0.185;0.151;0.0366
61.8;0.338;0.185;0.16;0.0425
61.8;0.339;0.184;0.165;0.0484
61.8;0.341;0.183;0.192;0.0554
61.9;0.344;0.182;0.201;0.0629
61.9;0.346;0.181;0.213;0.072
62,00;0.349;0.18;0.197;0.0796
62,00;0.352;0.178;0.182;0.0875
62,00;0.355;0.177;0.14;0.0944
62.1;0.359;0.175;0.156;0.0984
62.1;0.362;0.174;0.141;0.106
62.2;0.366;0.172;0.133;0.111
62.2;0.371;0.17;0.175;0.115
62.2;0.375;0.168;0.256;0.125
62.3;0.38;0.166;0.174;0.136
62.3;0.385;0.164;0.131;0.14
62.4;0.39;0.162;0.161;0.144
62.4;0.396;0.16;0.195;0.153
62.4;0.402;0.158;0.151;0.158
62.5;0.408;0.156;0.165;0.164
62.5;0.414;0.153;0.109;0.172
62.6;0.421;0.151;0.0885;0.174
62.6;0.427;0.149;0.157;0.176
62.6;0.434;0.147;0.195;0.187
62.7;0.441;0.144;0.165;0.192
62.7;0.449;0.142;0.156;0.198
62.8;0.456;0.14;0.167;0.205
62.8;0.464;0.137;0.0676;0.21
62.8;0.473;0.135;0.0636;0.211
62.9;0.481;0.133;0.12;0.213
62.9;0.489;0.131;0.105;0.221
63,00;0.498;0.128;0.284;0.219
63,00;0.506;0.127;0.155;0.224
63,00;0.515;0.125;0.281;0.235
63.1;0.524;0.122;0.0614;0.239
63.1;0.534;0.12;0.281;0.24
63.2;0.543;0.119;0.118;0.24
63.2;0.553;0.117;0.104;0.241
63.2;0.562;0.115;0.128;0.243
63.3;0.572;0.114;0.136;0.25
63.3;0.582;0.113;0.0807;0.255
63.4;0.592;0.111;0.0842;0.253
63.4;0.602;0.11;0.0847;0.254
63.4;0.612;0.109;0.124;0.255
63.5;0.622;0.108;0.125;0.255
63.5;0.633;0.107;0.0757;0.259
63.6;0.643;0.106;0.0473;0.261
63.6;0.653;0.106;0.0909;0.26
63.6;0.664;0.105;0.09;0.262
63.7;0.674;0.105;0.224;0.257
63.7;0.684;0.105;0.168;0.25
63.8;0.694;0.105;0.147;0.267
63.8;0.706;0.105;0.0363;0.268
63.8;0.716;0.105;0.24;0.256
63.9;0.726;0.105;0.162;0.259
63.9;0.736;0.106;0.0941;0.257
64,00;0.747;0.106;0.0493;0.255
64,00;0.757;0.107;0.0802;0.255
64,00;0.767;0.108;0.129;0.255
64.1;0.777;0.109;0.133;0.252
64.1;0.787;0.11;0.0973;0.249
64.2;0.797;0.111;0.136;0.245
64.2;0.807;0.112;0.149;0.242
64.2;0.816;0.114;0.116;0.238
64.3;0.825;0.116;0.0619;0.234
64.3;0.835;0.117;0.0421;0.234
64.4;0.844;0.119;0.129;0.235
64.4;0.853;0.121;0.156;0.226
64.4;0.862;0.123;0.207;0.221
64.5;0.87;0.125;0.0216;0.219
64.5;0.878;0.127;0.127;0.219
64.6;0.887;0.129;0.0818;0.217
64.6;0.895;0.13;0.226;0.21
64.6;0.904;0.133;0.209;0.208
64.7;0.911;0.135;0.157;0.198
64.7;0.919;0.137;0.117;0.193
64.8;0.926;0.139;0.118;0.191
64.8;0.933;0.141;0.155;0.184
64.8;0.94;0.143;0.0982;0.181
64.9;0.947;0.146;0.138;0.177
64.9;0.954;0.148;0.119;0.17
65,00;0.96;0.15;0.0874;0.167
65,00;0.966;0.152;0.14;0.165
65,00;0.973;0.155;0.26;0.156
65.1;0.978;0.157;0.197;0.144
65.1;0.983;0.159;0.142;0.14
65.2;0.989;0.161;0.153;0.136
65.2;0.993;0.163;0.169;0.126
65.2;0.998;0.165;0.189;0.122
65.3;1,00E+00;0.166;0.146;0.113
65.3;01.jan;0.168;0.16;0.108
65.4;01.jan;0.17;0.134;0.104
65.4;01.jan;0.171;0.194;0.0947
65.4;01.feb;0.173;0.166;0.0893
65.5;01.feb;0.174;0.214;0.0814
65.5;01.feb;0.175;0.214;0.0721
65.6;01.mar;0.176;0.174;0.064
65.6;01.mar;0.177;0.111;0.0585
65.6;01.mar;0.178;0.157;0.0557
65.7;01.mar;0.179;0.203;0.0472
65.7;01.mar;0.18;0.228;0.0376
65.8;01.mar;0.18;0.215;0.0304
65.8;01.apr;0.181;0.189;0.0198
65.8;01.apr;0.181;0.14;0.0147
65.9;01.apr;0.181;0.143;0.0106
65.9;01.apr;0.181;0.19;0.00326
66,00;01.apr;0.181;0.187;0.00514
66,00;01.apr;0.181;0.23;0.0126
66,00;01.apr;0.181;0.206;0.0227
66.1;01.mar;0.181;0.17;0.03
66.1;01.mar;0.18;0.171;0.0351
66.2;01.mar;0.179;0.181;0.0441
66.2;01.mar;0.179;0.143;0.0502
66.2;01.mar;0.178;0.168;0.0546
66.3;01.mar;0.177;0.221;0.0634
66.3;01.feb;0.176;0.167;0.0728
66.4;01.feb;0.175;0.136;0.0768
66.4;01.feb;0.173;0.178;0.0823
66.4;01.feb;0.172;0.191;0.092
66.5;01.jan;0.17;0.169;0.0977
66.5;01.jan;0.169;0.133;0.104
66.6;1,00E+00;0.167;0.141;0.109
66.6;1,00E+00;0.165;0.145;0.114
66.6;0.996;0.164;0.204;0.122
66.7;0.991;0.162;0.189;0.13
66.7;0.986;0.16;0.136;0.137
66.8;0.981;0.158;0.106;0.14
66.8;0.976;0.156;0.151;0.143
66.8;0.97;0.154;0.236;0.152
66.9;0.964;0.152;0.145;0.163
66.9;0.958;0.149;0.104;0.165
67,00;0.952;0.147;0.141;0.169
67,00;0.945;0.145;0.182;0.177
67,00;0.938;0.143;0.102;0.181
67.1;0.931;0.14;0.0607;0.185
67.1;0.924;0.138;0.138;0.185
67.2;0.917;0.136;0.188;0.191
67.2;0.909;0.134;0.182;0.201
67.2;0.902;0.132;0.127;0.205
67.3;0.894;0.13;0.206;0.203
67.3;0.886;0.128;0.1;0.213
67.4;0.877;0.126;0.112;0.216
67.4;0.869;0.124;0.0411;0.209
67.4;0.861;0.122;0.282;0.218
67.5;0.852;0.12;0.138;0.229
67.5;0.843;0.119;0.0905;0.23
67.6;0.834;0.117;0.041;0.224
67.6;0.825;0.115;0.107;0.23
67.6;0.816;0.114;0.0977;0.234
67.7;0.807;0.112;0.131;0.233
67.7;0.797;0.111;0.134;0.238
67.8;0.788;0.11;0.0774;0.242
67.8;0.778;0.109;0.0611;0.243
67.8;0.769;0.108;0.0695;0.245
67.9;0.759;0.107;0.112;0.246
67.9;0.749;0.106;0.0925;0.245
68,00;0.739;0.105;0.0745;0.246
68,00;0.729;0.105;0.125;0.247
68,00;0.719;0.104;0.343;0.248
68.1;0.709;0.104;0.0506;0.252
68.1;0.699;0.105;0.181;0.253
68.2;0.689;0.104;0.123;0.243
68.2;0.68;0.105;0.25;0.243
68.2;0.67;0.105;0.147;0.249
68.3;0.66;0.105;0.0775;0.246
68.3;0.65;0.106;0.0604;0.247
68.4;0.64;0.106;0.0945;0.246
68.4;0.63;0.107;0.0989;0.241
68.4;0.621;0.108;0.0206;0.238
68.5;0.612;0.109;0.0719;0.24
68.5;0.602;0.11;0.0906;0.24
68.6;0.592;0.111;0.111;0.235
68.6;0.583;0.112;0.103;0.232
68.6;0.574;0.113;0.104;0.23
68.7;0.565;0.115;0.132;0.229
68.7;0.556;0.116;0.0985;0.223
68.8;0.547;0.118;0.0731;0.219
68.8;0.539;0.119;0.181;0.222
68.8;0.53;0.121;0.249;0.214
68.9;0.522;0.123;0.181;0.21
68.9;0.514;0.126;0.219;0.206
69,00;0.506;0.127;0.102;0.198
69,00;0.498;0.128;0.229;0.199
69,00;0.49;0.13;0.142;0.198
69.1;0.483;0.132;0.188;0.188
69.1;0.476;0.134;0.135;0.181
69.2;0.469;0.136;0.0787;0.181
69.2;0.462;0.138;0.133;0.177
69.2;0.455;0.14;0.127;0.17
69.3;0.449;0.142;0.151;0.166
69.3;0.443;0.144;0.172;0.16
69.4;0.437;0.146;0.141;0.151
69.4;0.431;0.148;0.148;0.149
69.4;0.426;0.15;0.121;0.142
69.5;0.42;0.151;0.161;0.136
69.5;0.415;0.153;0.126;0.132
69.6;0.411;0.155;0.161;0.125
69.6;0.406;0.157;0.104;0.121
69.6;0.401;0.158;0.145;0.116
69.7;0.397;0.16;0.2;0.11
69.7;0.393;0.161;0.214;0.0995
69.8;0.39;0.163;0.146;0.0924
69.8;0.386;0.164;0.18;0.0886
69.8;0.383;0.165;0.217;0.0786
69.9;0.38;0.166;0.199;0.0698
69.9;0.378;0.167;0.129;0.0645
70,00;0.376;0.168;0.134;0.0591
70,00;0.374;0.169;0.165;0.0554
70,00;0.372;0.17;0.233;0.0464
70.1;0.37;0.171;0.196;0.0358
70.1;0.369;0.171;0.112;0.031
70.2;0.368;0.172;0.178;0.0278
70.2;0.367;0.172;0.212;0.0174
70.2;0.367;0.172;0.134;0.00978
70.3;0.366;0.172;0.0933;0.00888
70.3;0.366;0.172;0.234;0.00298
70.4;0.366;0.172;0.191;0.00991
70.4;0.367;0.172;0.178;0.0149
70.4;0.367;0.172;0.144;0.0205
70.5;0.368;0.171;0.195;0.0287
70.5;0.369;0.171;0.19;0.0343
70.6;0.37;0.17;0.189;0.0438
70.6;0.372;0.169;0.12;0.0501
70.6;0.374;0.168;0.162;0.0528
70.7;0.376;0.167;0.227;0.0608
70.7;0.379;0.166;0.196;0.0717
70.8;0.381;0.165;0.153;0.0766
70.8;0.384;0.164;0.149;0.0825
70.8;0.388;0.163;0.166;0.0897
70.9;0.391;0.161;0.2;0.0942
70.9;0.395;0.16;0.189;0.105
71,00;0.399;0.158;0.119;0.111
71,00;0.403;0.157;0.0921;0.113
71,00;0.407;0.155;0.154;0.119
